title,url
 Justiça derruba uma das ordens de prisão contra delegada no RJ; ela segue presa ,https://oglobo.globo.com/rio/noticia/2022/09/justica-liberta-delegada-adriana-belem-ela-tera-que-usar-tornozeleira-e-perdera-o-porte-de-arma.ghtml?utm_source=globo.com&utm_medium=oglobo
" Pai, filha e amiga morrem após carro bater em árvore em Curitiba ",https://g1.globo.com/pr/parana/noticia/2022/09/05/pai-filha-e-amiga-morrem-apos-carro-bater-em-arvore-em-curitiba.ghtml
" Pedro Raul faz dois, vira artilheiro do Brasileirão, e Goiás vence Santos na Vila ",https://ge.globo.com/sp/santos-e-regiao/futebol/brasileirao-serie-a/jogo/05-09-2022/santos-goias.ghtml
 Vítor Pereira admite erro em preparação do Corinthians: 'Cagada muito grande' ,https://ge.globo.com/futebol/times/corinthians/noticia/2022/09/05/vitor-pereira-admite-erro-em-preparacao-do-corinthians-para-encarar-inter-cagada-muito-grande.ghtml
 Dorival cita Cabañas para justificar escalação do Fla: 'Jamais me perdoaria' ,https://ge.globo.com/futebol/times/flamengo/noticia/2022/09/05/dorival-cita-cabanas-para-justificar-escalacao-do-flamengo-contra-o-ceara-jamais-me-perdoaria.ghtml
 Rizek diz que Vítor Pereira não deve continuar no Corinthians em 2023 ,https://ge.globo.com/futebol/times/corinthians/noticia/2022/09/05/rizek-diz-que-vitor-pereira-nao-deve-continuar-no-corinthians-em-2023.ghtml
 Jogador faz gol contra de propósito no Amazonas e levanta suspeita; vídeo ,https://oglobo.globo.com/esportes/futebol/noticia/2022/09/gol-contra-bizarro-na-segundona-amazonense-gera-suspeitas-de-manipulacao-clube-diz-que-afastou-envolvidos.ghtml?utm_source=globo.com&utm_medium=oglobo
 Iza revela mal-estar durante todo show no Rock in Rio e cita palco 'esmagador' ,https://oglobo.globo.com/kogut/noticia/2022/09/iza-conta-que-se-sentiu-mal-em-no-rock-in-rio-estava-muito-nervosa.ghtml?utm_source=globo.com&utm_medium=oglobo
 Luigi Baricelli é criticado por visual e rebate: 'O que mais importa é ter liberdade' ,http://revistaquem.globo.com/QUEM-News/noticia/2022/09/luigi-baricelli-e-criticado-por-visual-e-rebate-o-que-mais-importa-e-ter-liberdade.html
" Viagem de jato de Justin Bieber para o Rock in Rio custou R$ 1,3 milhão  ",https://gq.globo.com/Noticias/noticia/2022/09/viagem-jato-justin-bieber-1-milhao.html
 Maria Lina surge em clima de romance com Valmir Wanderley: 'Estamos ficando' ,http://revistamarieclaire.globo.com/Celebridades/noticia/2022/09/maria-lina-surge-em-clima-de-romance-com-valmir-wanderley.html
 Bieber mostra bastidores e se declara após show no Rock in Rio: 'Love you Rio' ,https://gshow.globo.com/tudo-mais/rock-in-rio/noticia/justin-bieber-se-declara-love-you-rio.ghtml
" Quanto Mais Vida, Melhor! ",https://gshow.globo.com/novelas/quanto-mais-vida-melhor/
 The Masked Singer Brasil ,https://gshow.globo.com/realities/the-masked-singer-brasil/
 Receitas do Rodrigo Hilbert ,https://receitas.globo.com/programas-e-series/tempero-de-familia/
